AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,JOU_RATING_VHB,JOU_RATING_SCIMAGO,UPDATED
Michael Nagel,Low-dispersion thin-film microstrip lines with cyclotene (benzocyclobutene) as dielectric medium,1997.0,"['HM Heiliger', ' M Nagel', ' HG Roskos', ' H Kurz', ' F Schnieder', ' W Heinrich', ' ...']",,Applied physics letters,,,115.0,,66.0,2022-03-25
Michael Nagel,Integrated planar terahertz resonators for femtomolar sensitivity label-free detection of DNA hybridization,2002.0,"['M Nagel', ' PH Bolivar', ' M Brucherseifer', ' H Kurz', ' A Bosserhoff', ' R Büttner']",,Applied optics,,,113.0,,197.0,2022-03-25
Michael Nagel,Advanced terahertz electric near-field measurements at sub-wavelength diameter metallic apertures,2008.0,"['AJL Adam', ' JM Brok', ' MA Seo', ' KJ Ahn', ' DS Kim', ' JH Kang', ' QH Park', ' ...']",,Optics Express,,,111.0,,271.0,2022-03-25
Michael Nagel,Tapered photoconductive terahertz field probe tip with subwavelength spatial resolution,2009.0,"['M Wächter', ' M Nagel', ' H Kurz']",,Applied Physics Letters,,,110.0,,66.0,2022-03-25
Michael Nagel,Characterization of low temperature GaAs antenna array terahertz emitters,2007.0,"['M Awad', ' M Nagel', ' H Kurz', ' J Herfort', ' K Ploog']",,Applied Physics Letters,,,101.0,,66.0,2022-03-25
Michael Nagel,Label–free THz sensing of genetic sequences: towards ‘THz biochips’,2004.0,"['P Haring Bolívar', ' M Nagel', ' F Richter', ' M Brucherseifer', ' H Kurz', ' ...']",,Philosophical Transactions of the Royal Society of London. Series A …,,,101.0,,272.0,2022-03-25
Michael Nagel,Frequency-dependent characterization of THz Sommerfeld wave propagation on single-wires,2005.0,"['M Wåchter', ' M Nagel', ' H Kurz']",,Optics Express,,,98.0,,271.0,2022-03-25
Michael Nagel,Tapered Sommerfeld wire terahertz near-field imaging,2009.0,"['M Awad', ' M Nagel', ' H Kurz']",,Applied Physics Letters,,,63.0,,66.0,2022-03-25
Michael Nagel,High-resolution terahertz spectrometer,2010.0,"['G Klatt', ' R Gebs', ' H Schäfer', ' M Nagel', ' C Janke', ' A Bartels', ' T Dekorsy']",,IEEE journal of selected topics in quantum electronics,,,52.0,,120.0,2022-03-25
Michael Nagel,Modular parallel-plate THz components for cost-efficient biosensing systems,2005.0,"['M Nagel', ' PH Bolivar', ' H Kurz']",,Semiconductor science and technology,,,51.0,,188.0,2022-03-25
Michael Nagel,Terahertz near-field vectorial imaging of subwavelength apertures and aperture arrays,2009.0,"['JR Knab', ' AJL Adam', ' M Nagel', ' E Shaner', ' MA Seo', ' DS Kim', ' PCM Planken']",,Optics express,,,49.0,,271.0,2022-03-25
Michael Nagel,Direct probing of evanescent field for characterization of porous terahertz fibers,2011.0,"['S Atakaramians', ' S Afshar V', ' M Nagel', ' HK Rasmussen', ' O Bang', ' TM Monro', ' ...']",,Applied Physics Letters,,,43.0,,66.0,2022-03-25
Michael Nagel,Thin-film microstrip lines for MM and sub-MM/wave on-chip interconnects,1997.0,"['HM Heiliger', ' M Nagel', ' HG Roskos', ' H Kurz', ' F Schnieder', ' W Heinrich']",,IEEE MTT-S International Microwave Symposium Digest,,,42.0,,72.0,2022-03-25
Michael Nagel,Negative-index metamaterial with polymer-embedded wire-pair structures at terahertz frequencies,2008.0,"['M Awad', ' M Nagel', ' H Kurz']",,Optics letters,,,36.0,,272.0,2022-03-25
Michael Nagel,Optical second-harmonic probe for ultra-high frequency on-chip interconnects with benzocyclobutene,1998.0,"['M Nagel', ' C Meyer', ' HM Heiliger', ' T Dekorsy', ' H Kurz', ' R Hey', ' K Ploog']",,Applied physics letters,,,33.0,,66.0,2022-03-25
Michael Nagel,THz microprobe system for contact-free high-resolution sheet resistance imaging,2013.0,"['M Nagel', ' A Safiei', ' S Sawallich', ' C Matheisen', ' TM Pletzer', ' AA Mewe', ' ...']",,European Photovoltaic Solar Energy Conference and Exhibition,,,25.0,,9.0,2022-03-25
Michael Nagel,Contact-free fault location and imaging with on-chip terahertz time-domain reflectometry,2011.0,"['M Nagel', ' A Michalski', ' H Kurz']",,Optics express,,,25.0,,271.0,2022-03-25
Michael Nagel,All CVD boron nitride encapsulated graphene FETs with CMOS compatible metal edge contacts,2018.0,"['H Pandey', ' M Shaygan', ' S Sawallich', ' S Kataria', ' Z Wang', ' A Noculak', ' M Otto', ' ...']",,IEEE Transactions on Electron Devices,,,23.0,,124.0,2022-03-25
Michael Nagel,Influence of the dielectric substrate on the terahertz electric near-field of a hole in a metal,2009.0,"['L Guestin', ' AJL Adam', ' JR Knab', ' M Nagel', ' PCM Planken']",,Optics Express,,,23.0,,271.0,2022-03-25
Michael Nagel,Rapid and precise read-out of terahertz sensor by high-speed asynchronous optical sampling,2009.0,"['G Klatt', ' M Nagel', ' T Dekorsy', ' A Bartels']",,Electronics letters,,,22.0,,146.0,2022-03-25
Michael Nagel,Coherent phonons in bulk and low-dimensional semiconductors,2007.0,"['M Forst', ' T Dekorsy']",,Coherent vibrational dynamics,,,20.0,,,2022-03-25
Michael Nagel,Corrugated waveguide based genomic biochip for marker-free THz read-out,2006.0,"['M Nagel', ' H Kurz']",,International journal of infrared and millimeter waves,,,19.0,C,19.0,2022-03-25
Michael Nagel,,2020.0,"['G Aad', ' B Abbott', ' DC Abbott', ' A Abed Abud', ' K Abeling', ' DK Abhayasinghe', ' ...']",,Journal of high energy physics,,,18.0,,62.0,2022-03-25
Michael Nagel,,2020.0,"['G Aad', ' B Abbott', ' DC Abbott', ' A Abed Abud', ' K Abeling', ' DK Abhayasinghe', ' ...']",,Journal of High Energy Physics,,,18.0,,62.0,2022-03-25
Michael Nagel,Near-field investigation of THz surface-wave emission from optically excited graphite flakes,2011.0,"['M Nagel', ' A Michalski', ' T Botzem', ' H Kurz']",,Optics Express,,,18.0,,271.0,2022-03-25
Michael Nagel,Optical generation of terahertz and second-harmonic light in plasma-activated silicon nanophotonic structures,2010.0,"['M Wächter', ' C Matheisen', ' M Waldow', ' T Wahlbrink', ' J Bolten', ' M Nagel', ' ...']",,Applied Physics Letters,,,18.0,,66.0,2022-03-25
Michael Nagel,Large near-to-far field spectral shifts for terahertz resonances,2016.0,"['A Bhattacharya', ' G Georgiou', ' S Sawallich', ' C Matheisen', ' M Nagel', ' ...']",,Physical Review B,,,17.0,,164.0,2022-03-25
Michael Nagel,Photoconductive terahertz near-field detectors for operation with 1550-nm pulsed fiber lasers,2016.0,"['S Sawallich', ' B Globisch', ' C Matheisen', ' M Nagel', ' RJB Dietz', ' T Göbel']",,IEEE Transactions on Terahertz Science and Technology,,,16.0,k.R.,162.0,2022-03-25
Michael Nagel,Electro-optic light modulation and THz generation in locally plasma-activated silicon nanophotonic devices,2014.0,"['C Matheisen', ' M Waldow', ' B Chmielak', ' S Sawallich', ' T Wahlbrink', ' J Bolten', ' ...']",,Optics Express,,,13.0,,271.0,2022-03-25
Michael Nagel,"THz antenna array, system and method for producing a THz antenna array",2013.0,['M Nagel'],,US Patent,,,13.0,,,2022-03-25
Michael Nagel,Optical scanning techniques for characterization of terahertz photoconductive antenna arrays,2010.0,"['HF Tiedje', ' D Saeedkia', ' M Nagel', ' HK Haugen']",,IEEE transactions on microwave theory and techniques,,,13.0,k.R.,200.0,2022-03-25
Michael Nagel,Characterization of polypropylene thin‐film microstrip lines at millimeter and submillimeter wavelengths,2001.0,"['M Nagel', ' T Dekorsy', ' M Brucherseifer', ' P Haring Bolivar', ' H Kurz']",,Microwave and Optical Technology Letters,,,13.0,,76.0,2022-03-25
Michael Nagel,Polymer identiﬁcation with terahertz technology,2013.0,"['A Maul', ' M Nagel']",,OCM Characterization of Materials-conference proceedings,,,12.0,,,2022-03-25
Michael Nagel,Low-loss terahertz transmission through curved metallic slit waveguides fabricated by spark erosion,2008.0,"['M Wächter', ' M Nagel', ' H Kurz']",,Applied Physics Letters,,,12.0,,66.0,2022-03-25
Michael Nagel,Terahertz biochip technology: Toward high-sensitivity label-free DNA sensors,2009.0,"['C Debus', ' M Awad', ' M Nagel', ' PH Bolívar']",,Am. Biotechnol. Lab,,,11.0,,,2022-03-25
Michael Nagel,Method for detecting polynucleotide sequences,2006.0,"['M Nagel', ' PH Bolivar', ' H Kurz', ' M Brucherseifer', ' K Bosserhoff', ' R Büttner']",,US Patent,,,11.0,,,2022-03-25
Michael Nagel,Enablers for IBC: Integral cell and module development and implementation in PV industry,2017.0,"['I Cesar', ' N Guillevin', ' AA Mewe', ' P Spinelli', ' AR Burgers', ' V Rosca', ' LAG Okel', ' ...']",,Energy Procedia,,,10.0,,193.0,2022-03-25
Michael Nagel,Label-free probing of the binding state of DNA by time-domain terahertz sensing,2002.0,"['P Haring Bolivar', ' M Brucherseifer', ' M Nagel', ' H Kurz', ' A Bosserhoff', ' ...']",,Materials science forum,,,9.0,,33.0,2022-03-25
Michael Nagel,Role of substrate surface morphology on the performance of graphene inks for flexible electronics,2019.0,"['J Ruhkopf', ' S Sawallich', ' M Nagel', ' M Otto', ' U Plachetka', ' T Kremers', ' ...']",,ACS Applied Electronic Materials,,,8.0,,228.0,2022-03-25
Michael Nagel,Novel techniques in terahertz near-field imaging and sensing,2013.0,"['M Nagel', ' C Matheisen', ' H Kurz']",,Handbook of Terahertz Technology for Imaging,,,7.0,,,2022-03-25
Michael Nagel,All‐electronic terahertz spectrometer for biosensing,2011.0,"['C Debus', ' G Spickermann', ' M Nagel', ' PH Bolívar']",,Microwave and Optical Technology Letters,,,7.0,,76.0,2022-03-25
Michael Nagel,Terahertz reflectometry imaqes faults in silicon chips,2011.0,"['M Nagel', ' H Kurz']",,Laser Focus World,,,7.0,,20.0,2022-03-25
Michael Nagel,Continuous-wave terahertz near-field spectroscopy and imaging with a micro-machined photomixer probe-tip,2012.0,"['M Nagel', ' C Matheisen', ' A Deninger', ' H Kurz']",,International Conference on Infrared,,,6.0,,122.0,2022-03-25
Michael Nagel,Time-domain terahertz spectroscopy and sensing,2001.0,"['P Haring Bolivar', ' M Brucherseifer', ' M Nagel', ' HPM Pellemans', ' H Kurz']",,Terahertz Sources and Systems,,,6.0,,,2022-03-25
Michael Nagel,Photoconductive microprobe enabled on-chip and wafer-scale Terahertz sensing applications,2015.0,"['M Nagel', ' C Matheisen', ' S Sawallich', ' H Kurz']",,Optical Sensors,,,5.0,,172.0,2022-03-25
Michael Nagel,"Production method for a surface sensor, system and use of a surface sensor",2012.0,['M Nagel'],,US Patent,,,5.0,,,2022-03-25
Michael Nagel,Experimental investigation of dispersion properties of THz porous fibers,2009.0,"['S Atakaramians', ' S Afshar', ' M Nagel', ' H Ebendorff-Heidepriem', ' BM Fischer', ' ...']",,International Conference on Infrared,,,5.0,,122.0,2022-03-25
Michael Nagel,,2020.0,"['G Aad', ' B Abbott', ' DC Abbott', ' A Abed Abud', ' K Abeling', ' DK Abhayasinghe', ' ...']",,Journal of High Energy Physics,,,4.0,,62.0,2022-03-25
Michael Nagel,THz spectroscopy of semiconducting plasmonic resonators,2013.0,"['G Georgiou', ' A Berrier', ' MC Schaafsma', ' H Tyagi', ' M Nagel', ' JG Rivas']",,International Conference on Infrared,,,4.0,,122.0,2022-03-25
Michael Nagel,Active terahertz near-field probes for high-resolution free-carrier density imaging applications,2012.0,"['M Nagel', ' A Safiei', ' T Pletzer', ' H Kurz']",,International Conference on Infrared,,,4.0,,122.0,2022-03-25
Michael Nagel,Sommerfeld wires at terahertz frequencies,2006.0,"['M Wachter', ' M Nagel', ' H Kurz']",,IEEE MTT-S International Microwave Symposium Digest,,,4.0,,72.0,2022-03-25
Michael Nagel,Photoconductive aperture antenna arrays for generation and detection of terahertz radiation,2009.0,"['D Saeedkia', ' MR Esmaili-Rad', ' M Nagel']",,International Conference on Infrared,,,3.0,,122.0,2022-03-25
Michael Nagel,Electromagnetic modeling of the DNA monolayer in THz bio-chips,2007.0,"['M Neshat', ' D Saeedkia', ' M Nagel', ' S Safavi-Naeini']",,Joint International Conference on Infrared and Millimeter Waves …,,,3.0,,8.0,2022-03-25
Michael Nagel,Coherent and ultrafast optoelectronics in III–V semiconductor compounds,2007.0,"['M Först', ' M Nagel', ' M Awad', ' M Wächter', ' T Dekorsy', ' H Kurz']",,physica status solidi (b),,,3.0,,68.0,2022-03-25
Michael Nagel,THz technology for label-free genetic diagnostics,2002.0,"['M Nagel', ' F Richter', ' M Brucherseifer', ' PH Bolívar', ' H Kurz', ' A Bosserhoff', ' ...']",,The Annual Meeting of the IEEE Lasers and Electro-Optics Society,,,3.0,,11.0,2022-03-25
Michael Nagel,Spatially resolved optical measurements of electric terahertz signals on passive devices,1999.0,"['M Nagel', ' T Dekorsy', ' H Kurz']",,Terahertz Spectroscopy and Applications II,,,3.0,,,2022-03-25
Michael Nagel,A 1550-nm-wavelength compatible photoconductive microprobe transceiver for Terahertz near-field reflection measurements,2020.0,"['A Michalski', ' S Sawallich', ' M Nagel']",,International Conference on Infrared,,,2.0,,122.0,2022-03-25
Michael Nagel,A novel scattering-type SNOM-tip featuring a micro-integrated bias-free optically driven terahertz pulse emitter,2020.0,"['M Nagel', ' S Sawallich', ' A Michalski', ' S Schäffer', ' A Wigger', ' PH Bolivar']",,International Conference on Infrared,,,2.0,,122.0,2022-03-25
Michael Nagel,High-resolution interdigitated back contact solar cell inspection using Terahertz microprobes,2015.0,"['S Sawallich', ' C Matheisen', ' M Nagel', ' I Cesar']",,International Conference on Infrared,,,2.0,,122.0,2022-03-25
Michael Nagel,Terahertz transceiver microprobe for chip-inspection applications using optoelectronic time-domain reflectometry,2013.0,"['M Nagel', ' C Matheisen', ' S Sawallich', ' S Dobritz', ' H Kurz']",,International Conference on Infrared,,,2.0,,122.0,2022-03-25
Michael Nagel,Evaluation and investigation of laser doping by a double-gaussian shaped beam profile,2013.0,"['A Safiei', ' K Wolter', ' M Nagel', ' H Windgassen', ' H Kurz']",,IEEE Photovoltaic Specialists Conference (PVSC),,,2.0,,57.0,2022-03-25
Michael Nagel,Locally induced electro-optic activity in silicon nanophotonic devices,2013.0,"['C Matheisen', ' M Nagel', ' S Sawallich', ' M Waldow', ' B Chmielak', ' T Wahlbrink', ' ...']",,The European Conference on Lasers and Electro-Optics,,,2.0,,8.0,2022-03-25
Michael Nagel,Detection of raw materials with terahertz-technology,2012.0,"['A Maul', ' M Gaastra', ' F Mavroudis', ' M Nagel']",,Sensor Based Sorting,,,2.0,,,2022-03-25
Michael Nagel,Fluidic channel waveguide coupler for nl-volume sensing applications,2009.0,"['M Wachter', ' M Nagel', ' H Kurz']",,International Conference on Infrared,,,2.0,,122.0,2022-03-25
Michael Nagel,"Erratum:“Metallic slit waveguide for dispersion-free low-loss terahertz signal transmission”[Appl. Phys. Lett. 90, 061111 (2007)]",2008.0,"['M Wächter', ' M Nagel', ' H Kurz']",,Applied Physics Letters,,,2.0,,66.0,2022-03-25
Michael Nagel,Characterization of wire-pair negative index material at terahertz frequencies,2007.0,"['M Awad', ' M Nagel', ' H Kurz']",,Joint International Conference on Infrared and Millimeter Waves …,,,2.0,,8.0,2022-03-25
Michael Nagel,Three-dimensional imaging of optically opaque materials using nonionizing terahertz radiation,2003.0,['M Nagel'],,Phys. Med. Biol.,,,2.0,,,2022-03-25
Michael Nagel,Label-free sensing of genetic sequences with integrated terahertz systems,2002.0,"['M Brucherseifer', ' M Nagel', ' PH Bolivar', ' H Kurz', ' A Bosserhoff', ' R Buttner']",,Proceedings of the Second Joint Annual Conference and the Annual Fall …,,,2.0,,100.0,2022-03-25
Michael Nagel,Integrated THz biomolecular sensors for DNA,2002.0,"['M Nagel', ' F Richter', ' PH Bolivar', ' H Kurz', ' A Bosserhoff', ' R Buttner']",,Proceedings,,,2.0,,17.0,2022-03-25
Michael Nagel,Sandwich microstrip lines with polymer dielectric for high-speed on-chip interconnects,1997.0,"['HM Heiliger', ' M Nagel', ' HG Roskos', ' R Hey', ' H Kurz']",,Ultrafast Electronics and Optoelectronics,,,2.0,,2.0,2022-03-25
Michael Nagel,Advanced photoconductive Terahertz near-field microprobes for 1550 nm wavelength operation based on InGaAs: Rh,2019.0,"['M Nagel', ' A Michalski', ' S Sawallich', ' RB Kohlhaas', ' B Globisch']",,International Conference on Infrared,,,1.0,,122.0,2022-03-25
Michael Nagel,High resolution THz scanning for optimization of dielectric layer opening process on doped Si surfaces,2017.0,"['P Spinelli', ' FJK Danzl', ' D Deligiannis', ' N Guillevin', ' AR Burgers', ' S Sawallich', ' ...']",,IEEE Photovoltaic Specialist Conference (PVSC),,,1.0,,4.0,2022-03-25
Michael Nagel,Simultaneous measurement of doping concentration and carrier lifetime in silicon using terahertz time-domain transmission,2017.0,"['M Lenz', ' C Matheisen', ' M Nagel', ' J Knoch']",,Applied Physics Letters,,,1.0,,66.0,2022-03-25
Michael Nagel,,2016.0,"['M Nagel', ' S Sawallich', ' C Elissalde', ' P Mounaix', ' C Matheisen']",,International Conference on Infrared,,,1.0,,122.0,2022-03-25
Michael Nagel,Implementing MIMOSA Standard,2016.0,"['J Drever', ' H Naughton', ' M Nagel', ' M Buderath']",,PHM Society European Conference,,,1.0,,,2022-03-25
Michael Nagel,Coplanar stripline (CPS) emitter and transceiver microprobes for ultra-high bandwidth on-chip Terahertz measurements,2015.0,"['C Matheisen', ' M Nagel', ' S Sawallich']",,International Conference on Infrared,,,1.0,,122.0,2022-03-25
Michael Nagel,Investigation of dopant segregation induced surface-fields using THz pulse transmission,2015.0,"['M Lenz', ' A Kianfar', ' S Nordmann', ' S Sawallich', ' M Nagel', ' B Berghoff', ' ...']",,IEEE Photovoltaic Specialist Conference (PVSC),,,1.0,,4.0,2022-03-25
Michael Nagel,Near-field THz imaging and characterization of an array of sub-wavelength circular apertures,2008.0,"['JR Knab', ' AJL Adam', ' M Nagel', ' MA Seo', ' DS Kim', ' PCM Planken']",,International Conference on Infrared,,,1.0,,122.0,2022-03-25
Michael Nagel,Enhanced photoconductive terahertz antenna array devices,2007.0,"['M Awad', ' M Nagel', ' H Kurz']",,Joint International Conference on Infrared and Millimeter Waves …,,,1.0,,8.0,2022-03-25
Michael Nagel,Dispersion-free and low-loss propagation of THz signals in a metallic slit waveguide,2007.0,"['M Wächter', ' M Nagel', ' H Kurz']",,The European Conference on Lasers and Electro-Optics,,,1.0,,8.0,2022-03-25
Michael Nagel,LT-GaAs Based Photoconductive Antenna Arrays For Pulsed And CW Operation,2006.0,"['M Awad', ' M Nagel', ' H Kurz']",,Joint International Conference on Infrared Millimeter Waves and …,,,1.0,,8.0,2022-03-25
Michael Nagel,Low-index discontinuity thz waveguides,2006.0,"['M Nagel', ' A Marchewka', ' H Kurz']",,Joint International Conference on Infrared Millimeter Waves and …,,,1.0,,8.0,2022-03-25
Michael Nagel,Asynchronous optical sampling for high-speed characterization of integrated resonant THz sensor arrays,2005.0,"['M Forst', ' C Janke', ' M Nagel', ' H Kurz', ' A Bartels']",,CLEO/Europe. Conference on Lasers and Electro-Optics Europe,,,1.0,,8.0,2022-03-25
Michael Nagel,Three-dimensional polymer/metal-based resonators for THz-biosensing,1900.0,"['M Nagel', ' PH Bolivar', ' H Kurz']",,Infrared and Millimeter Waves,,,1.0,,59.0,2022-03-25
Michael Nagel,Interconnection challenges on integrated terahertz photonic systems,2021.0,"['G Carpintero', ' A Rivera', ' M Ali', ' DG Cabo', ' LE García-Muñoz', ' D de Felipe', ' ...']",,Optical Interconnects XXI,,,,,,2022-03-25
Michael Nagel,Wafer-scale inspection of graphene conductivity by THz near-field scanning: As-grown on sapphire and after transfer to SiO2/Si,2020.0,"['A Michalski', ' S Sawallich', ' S Krotkus', ' H Pandey', ' K Satender', ' M Heuken', ' ...']",,International Conference on Infrared,,,,,122.0,2022-03-25
Michael Nagel,Investigation of THz imaging artifacts generated by oversampling and interpolation of diffraction-limited low-resolution data,2020.0,"['S Sawallich', ' A Michalski', ' M Nagel']",,International Conference on Infrared,,,,,122.0,2022-03-25
Michael Nagel,Terahertz Near-field Inspection for High-resolution Conductivity and Mobility Mapping of Large-area Graphene,2019.0,"['A Michalski', ' S Sawallich', ' M Nagel']",,International Conference on Infrared,,,,,122.0,2022-03-25
Michael Nagel,THz near-field inspection of metamaterials for bio-sensing applications featuring single-resonator read-out capability,2019.0,"['S Sawallich', ' A Michalski', ' B Chmielak', ' U Plachetka', ' M Nagel', ' MC Lemme']",,International Conference on Infrared,,,,,122.0,2022-03-25
Michael Nagel,CORC,2019.0,"['M Aaboud', ' G Aad', ' B Abbott', ' DC Abbott', ' AA Abud', ' DK Abhayasinghe', ' ...']",,,,,,,,2022-03-25
Meike Nicolaus,Resilient von Anfang an–Onboarding für krisenfeste Young Professionals,2021.0,['M Nicolaus'],, Der Betriebswirt,,,,,,2022-03-25
Meike Nicolaus,20 Jahre Bologna und Beschäftigungsfähigkeit–Eine qualitative Studie zu Einflussmöglichkeiten der Hochschulausbildung auf die Resilienz von …,,"['M Nicolaus', ' S Duchek']",,,,,,,,2022-03-25
Daniel Grühn,Empathy across the adult lifespan: Longitudinal and experience-sampling findings.,2008.0,"['D Grühn', ' K Rebucal', ' M Diehl', ' M Lumley…']",, Emotion,,,370.0,,140.0,2022-04-02
Daniel Grühn,Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): Do ratings become more extreme with age?,2008.0,"['D Grühn', ' S Scheibe']",, Behavior Research Methods,,,363.0,A,111.0,2022-04-02
Daniel Grühn,Empathic concern and perspective taking: Linear and quadratic effects of age across the adult life span,2013.0,"[""E O'brien"", ' SH Konrath', ' D Grühn…']",, Journals of Gerontology …,,,324.0,,,2022-04-02
Daniel Grühn,Age differences in emotional reactivity: the sample case of sadness.,2005.0,"['U Kunzmann', ' D Grühn']",, Psychology and aging,,,316.0,,54.0,2022-04-02
Daniel Grühn,No aging bias favoring memory for positive material: evidence from a heterogeneity-homogeneity list paradigm using emotionally toned words.,2005.0,"['D Grühn', ' J Smith', ' PB Baltes']",, Psychology and aging,,,272.0,,54.0,2022-04-02
Daniel Grühn,Dynamic integration of emotion and cognition: Equilibrium regulation in development and aging.,2010.0,['G Labouvie'],,Vief,,,264.0,,,2022-04-02
Daniel Grühn,Assessing dispositional empathy in adults: A French validation of the Interpersonal Reactivity Index (IRI).,2013.0,"['AL Gilet', ' N Mella', ' J Studer', ' D Grühn…']",, Canadian Journal of …,,,246.0,k.R.,299.0,2022-04-02
Daniel Grühn,Change in coping and defense mechanisms across adulthood: longitudinal findings in a European American sample.,2014.0,"['M Diehl', ' H Chui', ' EL Hay', ' MA Lumley…']",, Developmental …,,,170.0,,264.0,2022-04-02
Daniel Grühn,The limits of a limited future time perspective in explaining age differences in emotional functioning.,2016.0,"['D Grühn', ' N Sharifian', ' Q Chu']",, Psychology and aging,,,123.0,,54.0,2022-04-02
Daniel Grühn,"Discrete affects across the adult lifespan: Evidence for multidimensionality and multidirectionality of affective experiences in young, middle-aged and older adults",2010.0,"['D Grühn', ' D Kotter']",,Grühn,,,120.0,,,2022-04-02
Daniel Grühn,Reduced negativity effect in older adults' memory for emotional pictures: the heterogeneity-homogeneity list paradigm.,2007.0,"['D Grühn', ' S Scheibe', ' PB Baltes']",, Psychology and aging,,,132.0,,54.0,2022-04-02
Daniel Grühn,Time-based indicators of emotional complexity: interrelations and correlates.,2013.0,"['D Grühn', ' MA Lumley', ' M Diehl', ' G Labouvie']",,,,,118.0,,,2022-04-02
Daniel Grühn,EUReKA! A conceptual model of emotion understanding,2016.0,"['VL Castro', ' Y Cheng', ' AG Halberstadt…']",, Emotion …,,,88.0,,140.0,2022-04-02
Daniel Grühn,Information search and decision making: effects of age and complexity on strategy use.,2012.0,"['TL Queen', ' TM Hess', ' GE Ennis', ' K Dowd…']",, Psychology and …,,,69.0,B,156.0,2022-04-02
Daniel Grühn,Predicting one's own death: the relationship between subjective and objective nearness to death in very old age,2010.0,['D Kotter'],,Grühn,,,76.0,,,2022-04-02
Daniel Grühn,"Valence, arousal, and imagery ratings for 835 French attributes by young, middle-aged, and older adults: The French Emotional Evaluation List (FEEL)",2012.0,"['AL Gilet', ' D Grühn', ' J Studer', ' G Labouvie']",,,,,69.0,,,2022-04-02
Daniel Grühn,The differential impact of social participation and social support on psychological well-being: Evidence from the Wisconsin longitudinal study,2019.0,"['N Sharifian', ' D Grühn']",, The International Journal of Aging …,,,32.0,B,136.0,2022-04-02
Daniel Grühn,Characteristics for 200 words rated by young and older adults: Age-dependent evaluations of German adjectives (AGE),2008.0,"['D Grühn', ' J Smith']",, Behavior Research Methods,,,49.0,A,111.0,2022-04-02
Daniel Grühn,Age-relevance of person characteristics: persons' beliefs about developmental change across the lifespan.,2011.0,"['D Grühn', ' AL Gilet', ' J Studer…']",, Developmental …,,,41.0,,264.0,2022-04-02
Daniel Grühn,An English word database of emotional terms (EMOTE),2016.0,['D Grühn'],, Psychological reports,,,22.0,,67.0,2022-04-02
Daniel Grühn,Before I die: The impact of time horizon and age on bucket-list goals.,2018.0,"['Q Chu', ' D Grühn', ' AM Holland']",, GeroPsych: The Journal of …,,,18.0,C,431.0,2022-04-02
Daniel Grühn,"Dynamic emotion-cognition interactions in adult development: Arousal, stress, and the processing of affect.",2009.0,['G Labouvie'],,Vief,,,36.0,,,2022-04-02
Daniel Grühn,Lists of emotional stimuli,2016.0,"['D Grühn', ' N Sharifian']",, Emotion measurement,,,18.0,,140.0,2022-04-02
Daniel Grühn,[HTML][HTML] Transmitting and decoding facial expressions of emotion during healthy aging: More similarities than differences,2018.0,"['ML Smith', ' D Grühn', ' A Bevitt', ' M Ellis', ' O Ciripan…']",, Journal of …,,,11.0,A+,259.0,2022-04-02
Daniel Grühn,Age differences in reactions to social rejection: The role of cognitive resources and appraisals,2015.0,"['Y Cheng', ' D Grühn']",, Journals of Gerontology Series B …,,,16.0,,150.0,2022-04-02
Daniel Grühn,Perceived similarity in emotional reaction profiles between the self and a close other as a predictor of emotional well-being,2016.0,"['Y Cheng', ' D Grühn']",, Journal of Social and Personal …,,,12.0,,369.0,2022-04-02
Daniel Grühn,A self-correcting approach to multiple-choice exams improves students' learning,2014.0,"['D Grühn', ' Y Cheng']",, Teaching of Psychology,,,11.0,,42.0,2022-04-02
Daniel Grühn,Self-reported attentional failures during driving relates to on-road crashes and simulated driving performance of older drivers,2015.0,"['H Choi', ' D Grühn', ' J Feng']",, … of the transportation research board,,,7.0,,1.0,2022-04-02
Daniel Grühn,Time Effects of Informal Caregiving on Cognitive Function and Well-Being: Evidence From ELSA,2021.0,"['J Yuan', ' D Grühn']",, The Gerontologist,,,,,138.0,2022-04-02
Daniel Grühn,Moral judgments and social stereotypes: Do the age and gender of the perpetrator and the victim matter?,2018.0,"['Q Chu', ' D Grühn']",, Social psychological and personality …,,,6.0,,156.0,2022-04-02
Daniel Grühn,German translation of the PANAS-X,2003.0,"['C Röcke', ' D Grühn']",, Unpublished manuscript,,,27.0,,,2022-04-02
Daniel Grühn,Before I Die,2018.0,"['Q Chu', ' D Grühn', ' AM Holland']",, GeroPsych,,,1.0,,,2022-04-02
Daniel Grühn,Who Wants to Be Alone? Antecedents of Motivation for Solitude in Adulthood,2020.0,"['J Yuan', ' D Grühn']",, Innovation in Aging,,,,,,2022-04-02
Daniel Grühn,Dimensions of Emotional Expertise in a Daily Diary Study of Adolescents,,"['M Shustik', ' A Vannucci', ' CMC Ohannessian', ' H Tennen… ']",,,,,,,,2022-04-02
Daniel Grühn,The editors are grateful for the efforts of the following reviewers who contributed their valuable comments to the European Journal of Ageing so far (2014). Aartsen …,2015.0,"['V Angelini', ' S Arber', ' D Avraam', ' L Ayalon', ' E Ayers…']",, Eur J Ageing,,,,,,2022-04-02
